,user_id,item_id,ratings
53974,A3IO5N9MCB4TA2,B000N2G3RY,5.0
53975,AMP7TQRWAIE84,B000N2G3RY,4.0
53976,A2PV6GK1HV54Y9,B000N2G3RY,1.0
53977,A1DTCJV6KOMJOA,B000N2G3RY,5.0
53980,A1AXGJVCJNI9BX,B000N2G3RY,5.0
53981,ANCOMAI0I7LVG,B000N2G3RY,5.0
53982,A200C7YQJ45LRR,B000N2G3RY,4.0
53983,A2ASAFOEQ9ORGY,B000N2G3RY,1.0
53984,A918P6KPDBN0Q,B000N2G3RY,5.0
53985,A1BXRQ30K73KSV,B000N2G3RY,5.0
53986,A3EUSH8DPW75LR,B000N2G3RY,5.0
53989,A1X93ES4DITTWK,B000N2G3RY,3.0
53990,A3DWUM6SN3N3NR,B000N2G3RY,4.0
53991,AWVQR7YYTYJ1L,B000N2G3RY,5.0
53992,A3UT4044358ZEX,B000N2G3RY,5.0
53997,AIYYKHP5N3YLO,B000N2G3RY,5.0
53998,A1U11PS71ML0YJ,B000N2G3RY,5.0
53999,A3OVTXEKA3M23N,B000N2G3RY,5.0
54000,A1P77JG6PMRRPK,B000N2G3RY,5.0
54001,A3CN9CCJUNIPKT,B000N2G3RY,5.0
54002,A1AYEI2SNFPYES,B000N2G3RY,5.0
54003,A2B9Y0WXNSN17U,B000N2G3RY,4.0
54004,A3HM5G9IV1FTFP,B000N2G3RY,4.0
54005,ADS5APY1NKTL4,B000N2G3RY,5.0
54007,AQLKBEVHUQ0JK,B000N2G3RY,5.0
54008,A3TRH4C0CNDGFN,B000N2G3RY,5.0
54009,A1OQ4P7WEQQERS,B000N2G3RY,5.0
54010,AS5E9H1O01DSQ,B000N2G3RY,5.0
54011,AD6G5M3KL7GTB,B000N2G3RY,4.0
54012,A370T7ZOJJ76I2,B000N2G3RY,5.0
54013,ACIBQ6BQ6AWEV,B000N2G3RY,5.0
54014,A30DHPWGVRCELQ,B000N2G3RY,5.0
54015,AZVH70JMJ2IHX,B000N2G3RY,5.0
54016,A3MFY26KDKSDW5,B000N2G3RY,5.0
54017,A12CBUR8QGQ5UP,B000N2G3RY,3.0
54019,A33TRNCQK4IUO7,B000N2G3RY,4.0
54020,A3IR5M75J6MDV4,B000N2G3RY,4.0
54021,AL8IDHJPCE00K,B000N2G3RY,4.0
54022,A37ZKZP74PYAVY,B000N2G3RY,5.0
54023,A8EDTKSPOMRWK,B000N2G3RY,4.0
54024,A3R9KRIO25CKZV,B000N2G3RY,4.0
54025,A36LDA9339NE8Q,B000N2G3RY,5.0
54026,A3QUMOZK3SUNOL,B000N2G3RY,5.0
54027,A1A535W556ROBQ,B000N2G3RY,5.0
54028,A24EXRGZ24WZ22,B000N2G3RY,5.0
54029,ATK1PI2HWROER,B000N2G3RY,4.0
54031,A3C6CZC2JP67VK,B000N2G3RY,4.0
54033,AGAMDS21PJZPK,B000N2G3RY,5.0
54035,A1MND3QHN446KD,B000N2G3RY,5.0
54036,AIBQIFYZYF881,B000N2G3RY,1.0
54037,A356TJCTCLDN89,B000N2G3RY,4.0
54039,A3UGHNEHEVSFPT,B000N2G3RY,5.0
54040,A2ULSA0IRUE09E,B000N2G3RY,3.0
54041,A1IUJSE0CATVRT,B000N2G3RY,5.0
54042,A2JCW6AAQ926RW,B000N2G3RY,2.0
54043,A3KQI694I9KL5L,B000N2G3RY,5.0
54044,A82G34PJ0HIXL,B000N2G3RY,1.0
54045,A2R6RA8FRBS608,B000N2G3RY,4.0
54048,A1QEWOSV05RYEO,B000N2G3RY,4.0
54049,A16XRPF40679KG,B000N2G3RY,5.0
54050,AF65C8QK9NNXP,B000N2G3RY,5.0
54051,APYAKPNZFOF0K,B000N2G3RY,3.0
54052,A3T4JO848Y08UC,B000N2G3RY,5.0
54053,A9Q28YTLYREO7,B000N2G3RY,2.0
54054,A1F8KRXO5OMBZV,B000N2G3RY,5.0
54055,ADFLBRY00Y70G,B000N2G3RY,4.0
54057,A34Y1FT0MTD7C9,B000N2G3RY,5.0
54058,A34FOBX00IG5ZC,B000N2G3RY,1.0
54059,A3U5JCXIXTGSLN,B000N2G3RY,5.0
54060,A1IV4XBV2XEQPQ,B000N2G3RY,5.0
54062,A24N1BAS3CU27H,B000N2G3RY,5.0
54064,A2GU72RZHYA9TR,B000N2G3RY,5.0
54065,A3GS5WAQVO4CFB,B000N2G3RY,4.0
54067,A1BM7TP9L9WDXR,B000N2G3RY,4.0
54068,A11D1KHM7DVOQK,B000N2G3RY,4.0
54069,A2Q8BZMIXLLCNG,B000N2G3RY,4.0
54070,ADFR0SMWK9YX7,B000N2G3RY,4.0
54071,A32XSKO7TOI0BH,B000N2G3RY,5.0
54072,A3E1FP8UFXEHG8,B000N2G3RY,5.0
54073,A1RJD10TTI568L,B000N2G3RY,5.0
54074,A1GN8UJIZLCA59,B000N2G3RY,5.0
54075,AJ49300EP1QDL,B000N2G3RY,5.0
54076,A30VFA6VTVGYND,B000N2G3RY,5.0
54079,A3AVJCB1ZD6ZY5,B000N2G3RY,5.0
54080,A38VPM0MHHRW0W,B000N2G3RY,5.0
54081,AE31M52VLKOG6,B000N2G3RY,5.0
54082,A2EGK0YRDF4ZZB,B000N2G3RY,4.0
54083,A256QAPY3LUEKE,B000N2G3RY,5.0
54084,A1LHAXBM5GBJS2,B000N2G3RY,4.0
54085,A3NXTXWGI53F7V,B000N2G3RY,5.0
54086,A3SGJJPVYRU2UA,B000N2G3RY,5.0
54087,A26TWY9AD935HC,B000N2G3RY,4.0
54088,A2KUXPRQMR2OET,B000N2G3RY,5.0
54089,A28XEPNZ3OFYT5,B000N2G3RY,5.0
54090,A1L8HRCM60W0W7,B000N2G3RY,5.0
54092,A3IGA729Q3AB5V,B000N2G3RY,5.0
54093,A3H8UAHSDIBI5H,B000N2G3RY,3.0
54095,ACMAVHGOYSSR4,B000N2G3RY,5.0
54096,AIGYHSBQBXT5W,B000N2G3RY,4.0
54097,A1BGDTZ2K0D08E,B000N2G3RY,5.0
54099,A15OGDJS69EUCP,B000N2G3RY,4.0
54100,A1H5E7O5BW2J13,B000N2G3RY,3.0
54101,A1HBI9BBQIG1NH,B000N2G3RY,5.0
54103,A1Q2GLZXL2CNJ8,B000N2G3RY,2.0
54105,A3KZUBM6S477EQ,B000N8UY3W,5.0
54106,ADKHI1TUGAX4,B000N8UY3W,2.0
54108,A1L4H4AP7AL0FP,B000N8UY3W,3.0
54109,ANBOOQR5NVJPM,B000N8UY3W,5.0
54110,A2M0RAJSV8U55V,B000N8UY3W,4.0
54111,A2KER9VZZDSJQ7,B000NA27TE,5.0
54112,A2RTA6PN7OCLOM,B000NA27TE,5.0
54113,A1D2C0WDCSHUWZ,B000NA27TE,4.0
54114,A8IFUOL8S9BZC,B000NA27TE,3.0
54115,A1CQ2HLYNVE7TB,B000NA27TE,1.0
54117,A2GPUFRP0HV6XW,B000NA27TE,5.0
54118,A5F1A9MI4BLFA,B000NA27TE,5.0
54119,A308M2Y1MMC3BB,B000NA27TE,1.0
54120,A19YHEBK099R7U,B000NA27TE,5.0
54121,AVN00ASBFTMN6,B000NA27TE,5.0
54122,A8QCB68UL50NX,B000NA27TE,4.0
54123,A3GTI1Z7YE49ZS,B000NA27TE,2.0
54124,A388ZDFVK72VCA,B000NA2UK0,4.0
54125,A2CPG7DR1GL7O0,B000NA2UK0,5.0
54126,A1D2C0WDCSHUWZ,B000NA2UK0,5.0
54127,A2ULSA0IRUE09E,B000NA2UK0,5.0
54129,A14GK0E64J0WAS,B000NA2UK0,4.0
54130,A3DGB4HN3QCGAL,B000ND91SG,3.0
54131,A1L6I9BYIT3ANV,B000ND91SG,5.0
54132,ADKHI1TUGAX4,B000ND91SG,5.0
54133,A3LH77PBDFEO3F,B000ND91SG,5.0
54134,AL8IDHJPCE00K,B000ND91SG,5.0
54136,A155TMD8SHLSC,B000ND91SG,5.0
54139,A2XV5LRO3DXNHO,B000ND91SG,4.0
54140,A2T5FFATKEQQEV,B000ND91SG,5.0
54142,A1TPW86OHXTXFC,B000ND91SG,5.0
54143,A3LQLQ3JR1A6UW,B000ND91SG,5.0
54144,A3AVJCB1ZD6ZY5,B000ND91SG,5.0
54145,AE31M52VLKOG6,B000ND91SG,5.0
54147,A3BMRSE8N1858V,B000ND91SG,5.0
54148,A3QMJMTLJC34QC,B000ND91SG,4.0
54149,A4OSXRZR2BMX8,B000ND91SG,4.0
54150,A2CNQ1JV16GHW2,B000ND91U4,5.0
54151,A1OSWSG4YXN8KJ,B000ND91U4,2.0
54152,A1IWWRZJOXOSYP,B000ND91U4,5.0
54153,A3W4D8XOGLWUN5,B000ND91U4,5.0
54154,A3NQ3KK6A16XJT,B000ND91U4,3.0
54155,A2GU72RZHYA9TR,B000ND91U4,5.0
54156,A1KGNXKJ9BWK9,B000ND91U4,5.0
54158,A7DJWPHQO04DS,B000NDEXIO,4.0
54159,A200C7YQJ45LRR,B000NDEXIO,4.0
54160,A27RIWPJMP3XYD,B000NDEXIO,4.0
54161,AWNVGGJEL9NZP,B000NDEXIO,5.0
54162,A1U11PS71ML0YJ,B000NDEXIO,4.0
54163,A2NA122E1QYN5S,B000NDEXIO,5.0
54164,A2UVBAXC4CKYK3,B000NDEXIO,5.0
54165,A2NG313A8LTHS9,B000NDEXIO,5.0
54167,A11D1KHM7DVOQK,B000NDEXIO,2.0
54168,A2MGZRRQT1D28O,B000NDEXIO,3.0
54169,A1RUS4H3HSL5IB,B000NDEXIO,1.0
54171,A200C7YQJ45LRR,B000NDFKRM,3.0
54172,A27RIWPJMP3XYD,B000NDFKRM,4.0
54174,AFTN9ZLB22PSZ,B000NDFKRM,4.0
54175,A2STP6QEDYB2TJ,B000NDFKRM,5.0
54176,A2L3WEVFOCA7OY,B000NDFKRM,4.0
54178,A3C6ZCBUNXUT7V,B000NDFKRM,4.0
54180,A3SV72ZAHH2IDH,B000NDFKRM,4.0
54181,A2OV3TXTT34GZO,B000NDFKRM,5.0
54182,A8SCX6VUTE05H,B000NDFKRM,5.0
54186,ANHRR25EHTFEV,B000NDFKRM,5.0
54187,A398Z0ZU011ILU,B000NDFKRM,5.0
54189,AO7SIUA0LHKGN,B000NHG73Y,4.0
54191,A1GIIPXONCEEHP,B000NHG73Y,4.0
54192,A3KJ6JAZPH382D,B000NHG73Y,4.0
54193,A5R336VHUTPQR,B000NHG73Y,5.0
54194,A4VH04TA14CPE,B000NJLQUQ,3.0
54195,A2TAPL67U2A5HM,B000NJLQUQ,4.0
54196,A19BB4AQQ6PTF5,B000NJLQUQ,4.0
54197,A3M97WKI0FP3JF,B000NJLQUQ,4.0
54198,A2QWF2BJ2FM4R2,B000NJLQUQ,5.0
54199,A2KPFPCJOBQK5W,B000NJLQUQ,5.0
54200,A3RICVFW2YD1LZ,B000NJLQUQ,5.0
54201,A1D22OU25XABAK,B000NJLYSA,5.0
54203,A29313797NGT9L,B000NJLYSA,4.0
54204,ADFLBRY00Y70G,B000NJLYSA,4.0
54205,A14GK0E64J0WAS,B000NJLYSA,4.0
54206,A1EAEF9FMZA1U8,B000NJLYSA,5.0
54207,ANUWV4UL22BGS,B000NJLYSA,5.0
54208,A3SAOHS7JGYTSJ,B000NJLYSA,3.0
54209,A15QOWNYLDC49T,B000NJLYSA,3.0
54211,A200C7YQJ45LRR,B000NO39EC,4.0
54212,ATK1PI2HWROER,B000NO39EC,5.0
54213,A3AL8GQ69QE7WN,B000NO39EC,4.0
54214,A1IWWRZJOXOSYP,B000NO39EC,4.0
54215,A149RNR5RH19YY,B000NO39EC,5.0
54216,A92F571Y9MTW6,B000NO39EC,5.0
54217,AE9GUE3HHOX3U,B000NO39EC,5.0
54218,A2582KMXLK2P06,B000NOKA1C,4.0
54219,A2TAPL67U2A5HM,B000NOKA1C,5.0
54222,A2FWEZ0QS8N7A7,B000NOKA1C,5.0
54223,ASSCA9IS0GWF5,B000NOKA1C,3.0
54224,A1XP7P3X9MRE5H,B000NOKA1C,5.0
54225,A1RJD10TTI568L,B000NOKA1C,5.0
54226,A3BJOYY5ZWF5VM,B000NOKA1C,5.0
54227,A2PV6GK1HV54Y9,B000NPE7YC,1.0
54229,A200C7YQJ45LRR,B000NPE7YC,5.0
54230,A2ASAFOEQ9ORGY,B000NPE7YC,1.0
54231,A3CGDFZTGL3ENL,B000NPE7YC,5.0
54233,AIYYKHP5N3YLO,B000NPE7YC,5.0
54235,A1U11PS71ML0YJ,B000NPE7YC,4.0
54236,A1AYEI2SNFPYES,B000NPE7YC,5.0
54237,A1D2C0WDCSHUWZ,B000NPE7YC,5.0
54239,A5SC9O8TZJ6DK,B000NPE7YC,4.0
54240,A3OI7Y4WK1Y51U,B000NPE7YC,5.0
54241,A3AL8GQ69QE7WN,B000NPE7YC,3.0
54242,A5TABSUAD101L,B000NPE7YC,4.0
54244,A3OO5ZH1EFWNS4,B000NPE7YC,2.0
54246,A14BTJRH9VNLJJ,B000NPE7YC,5.0
54247,ATNQJL1SF21TS,B000NPE7YC,5.0
54248,A1IANEBSMVGHS9,B000NPE7YC,5.0
54250,A3TXWIDMKRYG3J,B000NPE7YC,4.0
54253,A2GU72RZHYA9TR,B000NPE7YC,5.0
54254,A2KEKPMI3WQMPA,B000NPE7YC,2.0
54255,A14GK0E64J0WAS,B000NPE7YC,4.0
54257,AE31M52VLKOG6,B000NPE7YC,5.0
54258,A256QAPY3LUEKE,B000NPE7YC,3.0
54259,A3R2M5ABAYL63P,B000NPE7YC,5.0
54260,A15QOWNYLDC49T,B000NPE7YC,4.0
54261,A1NLD7JAQBLEML,B000NPE7YC,5.0
54262,A1W3MBU3V858G9,B000NPE7YC,4.0
54263,A1Q2GLZXL2CNJ8,B000NPE7YC,5.0
54264,A3EE0H0NWQ9QVL,B000NQR7NO,4.0
54265,A1RL82MPKT2KXI,B000NQR7NO,5.0
54267,ABH9CRE7VF1SG,B000NQR7NO,4.0
54268,A1OFTP2XE6JHLM,B000NQR7NO,5.0
54269,A2R9CA3YT1WUNV,B000NQR7NO,5.0
54270,A3LIWTQDSQ5UOO,B000NQR7NO,5.0
54271,A1ODZ7SDUPEGNK,B000NQR7NO,5.0
54273,A3GL07SFZDV267,B000NQR7NO,3.0
54274,A4VVYYB68NL4Z,B000NQR7NO,3.0
54275,A24N1BAS3CU27H,B000NQR7NO,5.0
54276,A14GK0E64J0WAS,B000NQR7NO,4.0
54277,AWSYTZ2I2MW0V,B000NQR7NO,5.0
54278,ALJ9ZJXYUFLF5,B000NQR7NO,4.0
54279,A1LHAXBM5GBJS2,B000NQR7NO,4.0
54280,ACTYP447JCDX0,B000NQR7NO,5.0
54281,A2YJ1K8M0KPHMF,B000NQR7NO,3.0
54282,A3KJ6JAZPH382D,B000NQR7NO,4.0
54283,AWRGM17GTMND8,B000NQR7NO,4.0
54284,A313W6M8K99B2T,B000NQR7NO,5.0
54286,A180RYQG0NEO4E,B000NQR7NO,4.0
54288,A3EXWV8FNSSFL6,B000NQR7UC,4.0
54289,ADKHI1TUGAX4,B000NQR7UC,4.0
54291,ASD8JA3IBRIKJ,B000NQR7UC,1.0
54292,AVKFDPLMVNDLT,B000NQR7UC,3.0
54294,A281NPSIMI1C2R,B000NQR7UC,5.0
54295,A1A3YJK9IW0OI5,B000NQR7UC,5.0
54296,A1L6I9BYIT3ANV,B000NVHWMU,5.0
54298,A3V4CL53QT9X7N,B000NVHWMU,4.0
54300,A1XP7P3X9MRE5H,B000NVHWMU,4.0
54302,AM7VYMZ1UD736,B000NVHWMU,5.0
54303,A3RQ0VN4KUKH8G,B000NVIXFK,5.0
54304,ASVNSWIXBV72Q,B000NVIXFK,4.0
54306,A2582KMXLK2P06,B000NVIXFK,5.0
54308,A3VZVYWCTGIEV0,B000NVIXFK,4.0
54309,A3DWUM6SN3N3NR,B000NVIXFK,4.0
54310,ANBSW3BALFRR2,B000NVIXFK,5.0
54311,A1OB5L3WMHJAD9,B000NVIXFK,4.0
54312,A1AISPOIIHTHXX,B000NVIXFK,5.0
54313,A7EJERNB7IK3Z,B000NVIXFK,5.0
54314,AEK2F5IOIYPBX,B000NVIXFK,4.0
54315,A39CLUEZN0XIPY,B000NVIXFK,4.0
54316,A1DA8VOH9NR6C7,B000NVIXFK,2.0
54317,A25DYNK7Z6I8YQ,B000NVIXFK,5.0
54318,A1EAFFJQ2NDHGC,B000NVIXFK,3.0
54319,A3PFHVS7V4UZTG,B000NVIXFK,4.0
54320,A2ZP8PIYL4EHTP,B000NVIXFK,5.0
54321,A46QAWODGERF3,B000NVIXFK,4.0
54322,A3AL8GQ69QE7WN,B000NVIXFK,4.0
54323,A17ZLPBIOB6GB8,B000NVIXFK,2.0
54327,AURX0OA5H0NVX,B000NVIXFK,5.0
54328,A3T9IX8EDFDX4G,B000NVIXFK,3.0
54329,A2DH36M3SS3ZNX,B000NVIXFK,4.0
54330,A22BPC7LRSGSYQ,B000NVIXFK,5.0
54331,A1YULPSMPKWNFF,B000NVIXFK,5.0
54332,A34D06JL7LC6MU,B000NVIXFK,5.0
54333,A4QUQW4Y3OM8D,B000NVIXFK,5.0
54334,A1429V2MO57X86,B000NVIXFK,4.0
54336,A2OF0Z2L9STEQF,B000NVIXFK,4.0
54337,APLQ0Q4VXS3J9,B000NVIXFK,4.0
54338,A6P1YY7PJVO3K,B000NVIXFK,5.0
54339,A3L9WR7LGB4ZZV,B000NVIXFK,5.0
54340,A1ODZ7SDUPEGNK,B000NVIXFK,5.0
54341,A6AOLZK82A67C,B000NVIXFK,5.0
54342,A3QHIH7C3H81EH,B000NVIXFK,3.0
54344,A1G2T0T5COZOC0,B000NVIXFK,4.0
54345,A18IZ5QX2PRB3C,B000NVIXFK,4.0
54347,A2H22I2RWE0HOV,B000NVIXFK,4.0
54348,A2CHLPRJZSD6U9,B000NVIXFK,5.0
54349,AUHZ4NEDBKM1X,B000NVIXFK,5.0
54350,A2WFQNVRCE3KTL,B000NVIXFK,3.0
54351,A2GU72RZHYA9TR,B000NVIXFK,5.0
54352,ADFR0SMWK9YX7,B000NVIXFK,5.0
54354,A1BJJVV2B5VLUQ,B000NVIXFK,4.0
54356,AWSYTZ2I2MW0V,B000NVIXFK,4.0
54358,A2R1HAXRNU0QX7,B000NVIXFK,5.0
54360,AXWF3P7EMY7XW,B000NVIXFK,3.0
54361,A2EW0I9JZ1C45U,B000NVIXFK,2.0
54362,A28DTCRODDUF7D,B000NVIXFK,2.0
54363,AWWLM620NDYV5,B000NVIXFK,5.0
54364,A1MH4WA7A1QOE,B000NVIXFK,3.0
54365,A1OML05BTJBEKS,B000NVIXFK,5.0
54366,A3KJ6JAZPH382D,B000NVIXFK,4.0
54367,A1TJJ7W8SF75D,B000NVIXFK,5.0
54368,A2YP1HYB6Q0JEQ,B000NVIXFK,5.0
54369,ACIB54TXFI409,B000NVIXFK,4.0
54371,A34HYQ9BQZPE78,B000NVIXFK,5.0
54372,A339IE87G18AJ1,B000NVIXFK,4.0
54373,A16HWG8TOURTGN,B000NVIXFK,4.0
54374,A2S7XWDFR9GSPZ,B000NVIXFK,5.0
54375,A2L3WEVFOCA7OY,B000NVLES8,4.0
54376,A2PSEMWT9TR272,B000NVLES8,5.0
54378,A3SV72ZAHH2IDH,B000NVLES8,4.0
54379,A2Z5CGEFAHQV59,B000NVLES8,5.0
54380,A15OGDJS69EUCP,B000NVLES8,4.0
54383,A2WFQNVRCE3KTL,B000O170Y4,3.0
54384,A3PXLJFGFJEDCS,B000O170Y4,4.0
54385,A3QTSCTRZF3VGY,B000O170Y4,5.0
54389,AWG2O9C42XW5G,B000O5AYC0,4.0
54391,A39WL61420S1T6,B000O5AYC0,5.0
54392,A2FWEZ0QS8N7A7,B000O5AYC0,5.0
54393,A30FMPYUZ3745A,B000O5AYC0,5.0
54394,A1TYRZ2DX3VDV1,B000O5AYC0,5.0
54395,A1D2VW7MTPZH75,B000O5AYC0,3.0
54396,A1ODZ7SDUPEGNK,B000O5AYC0,4.0
54397,A1IANEBSMVGHS9,B000O5AYC0,5.0
54398,A1YJP7UBZ32VIM,B000O5AYC0,5.0
54399,A34Y1FT0MTD7C9,B000O5AYC0,5.0
54400,A250AXLRBVYKB4,B000O5AYC0,4.0
54401,A14GK0E64J0WAS,B000O5AYC0,4.0
54402,A25VIJ228PQZA,B000O5AYC0,5.0
54404,ATJ49YUETUQOC,B000O5AYC0,5.0
54405,A22N03OBDDVSEB,B000O5AYC0,5.0
54406,A25X4F1TS2SW27,B000O5AYC0,5.0
54407,A1VBYS3G8NQUY1,B000O5AYC0,4.0
54408,A25PM9JGHPU8EI,B000O5AYC0,2.0
54409,A3MA61NPNHGY9Y,B000O5AYC0,5.0
54410,AJ8CBMFSPRKQU,B000O5B4NI,5.0
54412,A3HSH8SA2TOMQI,B000O5B4NI,4.0
54415,A14GK0E64J0WAS,B000O5B4NI,5.0
54416,A1KBQK0AHXY9PE,B000O5B4NI,4.0
54418,A3DPACNQCR3720,B000O5B4NI,5.0
54419,A1DTCJV6KOMJOA,B000O78LH8,5.0
54420,A200C7YQJ45LRR,B000O78LH8,3.0
54421,A12EJDWH8Q0ANH,B000O78LH8,5.0
54422,AEK2F5IOIYPBX,B000O78LH8,5.0
54423,A13E0ARAXI6KJW,B000O78LH8,3.0
54424,A2VMEYIEZE9UXD,B000O78LH8,5.0
54425,A1JUFCGU0L6H37,B000O78LH8,5.0
54426,A2FWEZ0QS8N7A7,B000O78LH8,4.0
54427,A34KLP6T24KKAZ,B000O78LH8,5.0
54428,A1IWWRZJOXOSYP,B000O78LH8,5.0
54429,A2ULSA0IRUE09E,B000O78LH8,5.0
54430,A24N1BAS3CU27H,B000O78LH8,5.0
54431,A2GU72RZHYA9TR,B000O78LH8,5.0
54432,A15QOWNYLDC49T,B000O78LH8,4.0
54434,A25JHXYK10F0A6,B000O78LH8,5.0
54436,A25PM9JGHPU8EI,B000O78LH8,2.0
54438,A3U3PA6J2XOVFK,B000OHZJL4,5.0
54439,A8DB14QVJTSWM,B000OHZJL4,5.0
54440,ASSCA9IS0GWF5,B000OHZJL4,4.0
54441,ALND45MWBGUQS,B000OHZJL4,5.0
54442,A2Z4XM3BQQG76Y,B000OHZJL4,4.0
54444,A2HI7ZDSJNRWAT,B000OHZJL4,5.0
54445,A3KJ6JAZPH382D,B000OHZJL4,5.0
54446,A3KUEXN9M9FOMH,B000OLHGBQ,4.0
54447,A1OFTP2XE6JHLM,B000OLHGBQ,4.0
54448,A6UW2KEO5UOSA,B000OLHGBQ,4.0
54449,A53GY0OZJZFZE,B000OLHGBQ,5.0
54450,A8IFUOL8S9BZC,B000OLHGBQ,4.0
54451,AK4UD9J5QCMRH,B000OLHGBQ,5.0
54452,A2YK18FEUOT4B3,B000OLHGBQ,2.0
54453,A13FBTZ8SO8T3D,B000OLHGBQ,2.0
54454,A2KEKPMI3WQMPA,B000OLHGBQ,2.0
54456,A18DON5KI1ERFX,B000OQDUQ6,5.0
54458,A2DYZY6EVDYJ1U,B000OQDUQ6,5.0
54459,A5N8RBE4K3PUE,B000OQDUQ6,5.0
54460,A33BRRN8KHO50E,B000OQDUQ6,5.0
54461,AZSN1TO0JI87B,B000OQF6N6,5.0
54462,ATRI22S5MAVLB,B000OQF6N6,2.0
54463,A1T8N18XKDLJO4,B000OQF6N6,5.0
54464,A2TAPL67U2A5HM,B000OQF6N6,3.0
54466,A3JJGKO9D3OHNQ,B000OQF6N6,4.0
54467,A2P9QIX5NIHPQ0,B000OQF6N6,5.0
54468,A388ZDFVK72VCA,B000OQF6N6,4.0
54469,A4X7FBQ5SKPI6,B000OQF6N6,2.0
54471,AW7CV7F94ULDU,B000OQF6N6,5.0
54472,AC0Z6U9OWFRT0,B000OQF6N6,4.0
54473,A39CLUEZN0XIPY,B000OQF6N6,4.0
54474,A20DZX38KRBIT8,B000OQF6N6,1.0
54478,A1D2C0WDCSHUWZ,B000OQF6N6,4.0
54480,A585EUJ0UKWFG,B000OQF6N6,5.0
54482,A5SC9O8TZJ6DK,B000OQF6N6,2.0
54484,A9IZ4H60VZMMT,B000OQF6N6,2.0
54485,A1YDNVLHKFZ0BR,B000OQF6N6,4.0
54486,A3AL8GQ69QE7WN,B000OQF6N6,4.0
54487,A26TYDQ2BFD4EG,B000OQF6N6,4.0
54488,AFNCXMCX7VZWH,B000OQF6N6,4.0
54489,A2ULSA0IRUE09E,B000OQF6N6,2.0
54490,A3GL07SFZDV267,B000OQF6N6,2.0
54492,A2RW5GR3B9KC9S,B000OQF6N6,4.0
54493,A1X4JO8EJ1U5BR,B000OQF6N6,4.0
54494,A34Y1FT0MTD7C9,B000OQF6N6,3.0
54495,A27TC5T7DUWTP,B000OQF6N6,4.0
54496,AJKWF4W7QD4NS,B000OQF6N6,4.0
54498,A2PXL83OIAQW2D,B000OQF6N6,1.0
54499,A30LOH7J2O4G59,B000OQF6N6,1.0
54500,A4T5BVV29FHA9,B000OQF6N6,1.0
54501,A3GS5WAQVO4CFB,B000OQF6N6,3.0
54502,A14GK0E64J0WAS,B000OQF6N6,4.0
54503,A92F571Y9MTW6,B000OQF6N6,4.0
54504,ADFR0SMWK9YX7,B000OQF6N6,4.0
54506,A1EJ9BMB058DRV,B000OQF6N6,3.0
54509,A1MPEG5S1DNI52,B000OQF6N6,4.0
54510,A2OCJNB6B46OKP,B000OQF6N6,5.0
54511,A25PM9JGHPU8EI,B000OQF6N6,1.0
54512,A3SI83LHXQCVS2,B000OQF6N6,4.0
54513,A200C7YQJ45LRR,B000OV14LO,3.0
54514,A39SJQJYO2DV7X,B000OV14LO,2.0
54515,A8SCX6VUTE05H,B000OV14LO,3.0
54516,A1V06100S71YU8,B000OV14LO,5.0
54517,A1W16J9R4DOBEC,B000OV14LO,1.0
54518,A3PPHU0A4WRODE,B000OYC3J8,2.0
54519,A200C7YQJ45LRR,B000OYC3J8,4.0
54521,A36DYZE2PPDCZC,B000OYC3J8,5.0
54524,A388ZDFVK72VCA,B000OYC3J8,3.0
54525,AW3VZ5O895LRK,B000OYC3J8,5.0
54527,AC0Z6U9OWFRT0,B000OYC3J8,4.0
54528,ADVX0P3EIKWBK,B000OYC3J8,2.0
54529,A3K0GYGBF28IAI,B000OYC3J8,5.0
54530,A3TIWKGKINYJ9W,B000OYC3J8,5.0
54531,AKLYH2CI11XJN,B000OYC3J8,4.0
54532,A1D2C0WDCSHUWZ,B000OYC3J8,5.0
54533,AAG3WH6O2F926,B000OYC3J8,4.0
54534,A3JD8FDS3CO3GH,B000OYC3J8,5.0
54535,A26NLSTT75FMJM,B000OYC3J8,4.0
54536,A2RWGW6TGUX7E5,B000OYC3J8,5.0
54537,A2A6RLZZ83O4W1,B000OYC3J8,5.0
54538,A3VHV0NV7NKQPC,B000OYC3J8,4.0
54539,A3DXVYD2TQHWGD,B000OYC3J8,4.0
54541,A2SII0KRYFSOT0,B000OYC3J8,3.0
54542,A1OQXLX122VQHJ,B000OYC3J8,5.0
54543,A1KGKPWWG61U42,B000OYC3J8,4.0
54545,A3L367ULSWBF0T,B000OYC3J8,5.0
54546,A2IN4FPZMQVJ4B,B000OYC3J8,2.0
54547,A2KZQ6ZK98FSI7,B000OYC3J8,2.0
54548,A3IHBZ11SOGZQ8,B000OYC3J8,5.0
54549,A2ULSA0IRUE09E,B000OYC3J8,2.0
54550,A2NG313A8LTHS9,B000OYC3J8,5.0
54551,A1QEWOSV05RYEO,B000OYC3J8,4.0
54552,A34Y1FT0MTD7C9,B000OYC3J8,3.0
54553,AKYNIMNI8LOBP,B000OYC3J8,4.0
54554,A2SX6YPZZ5AV2T,B000OYC3J8,4.0
54556,A13N40YR6UZFRW,B000OYC3J8,4.0
54557,A3GS5WAQVO4CFB,B000OYC3J8,4.0
54558,ADFR0SMWK9YX7,B000OYC3J8,4.0
54559,A2LR32KJUKWW4N,B000OYC3J8,1.0
